#Models
# hindcast # H16_CMIP5_CESM_BIO_rcp85 # H16_CMIP5_CESM_rcp45 # H16_CMIP5_CESM_rcp85 # H16_CMIP5_GFDL_BIO_rcp85 # H16_CMIP5_GFDL_rcp45 # H16_CMIP5_GFDL_rcp85 # H16_CMIP5_MIROC_rcp45 # H16_CMIP5_MIROC_rcp85 # K20P19_CMIP5_CESM_rcp45 # K20P19_CMIP5_CESM_rcp85 # K20P19_CMIP5_GFDL_rcp45 # K20P19_CMIP5_GFDL_rcp85 # K20P19_CMIP5_MIROC_rcp45 # K20P19_CMIP5_MIROC_rcp85 # K20P19_CMIP6_cesm_ssp126 # K20P19_CMIP6_cesm_ssp585 # K20P19_CMIP6_gfdl_ssp126 # K20P19_CMIP6_gfdl_ssp585 # K20P19_CMIP6_miroc_ssp126 # K20P19_CMIP6_miroc_ssp585
#nEatcovs
1
#Eat_covs
3
#n_fut_itr : number of future temperature simulations 
21
#nyrs_fut : (1, n_fut_itr) number years for the zooplankton data 
79
#fut_years : matrix(n_fut_itr,nyrs_fut) years for the zooplankton data 
2022 2023 2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099 2100
#ncov_fut : number of covariates 
61
-1.328796 1.219237 0.344938 -0.8444766 0.4401912 -1.014928 -1.306778 -3.821806 0.8851011 1.331859 -2.064391 -1.699579 1.294236 0.8370436 0.6161228 -2.692528 -1.624842 0.1357336 -0.9708007 0.5215967 0.0599126 -1.858992 -1.832119 -1.984738 -1.463329 0.4550637 -3.434564 -1.554779 -3.663225 -4.316067 -2.284648 0.3029706 -4.354868 -5.224232 -6.455529 -4.566244 -3.102627 -7.276217 -5.699102 -5.304303 -2.235406 -4.064915 -3.111244 -6.335213 -4.371379 -4.491735 -5.018247 -4.539315 -0.9815179 -4.084152 -4.698402 -5.006324 -5.1617 -6.761042 -6.048172 -4.06413 -6.171998 -3.839258 -7.167239 -7.313019 -7.449809 -6.609189 -7.173683 -5.77161 -6.353786 -7.047833 -6.618907 -6.963565 -5.766204 -6.315969 -4.466141 -7.145353 -6.395354 -5.431552 -6.553368 -5.130682 -8.181897 -7.703741 -7.703741
-1.071765 0.8323401 -0.4903276 -1.28857 0.5405822 0.7301537 0.8243387 -0.710127 -0.8352126 0.3576269 0.8006677 -2.244635 -0.7899796 -0.05363726 0.6109139 -0.570014 -1.919001 0.459444 -1.038628 0.3251678 -0.8403464 0.2635903 -4.155129 -1.667518 -0.8472258 0.1263148 -4.197996 -1.5178 -3.677243 -0.3040885 -0.2803357 0.9564724 -0.2794676 -1.365448 0.02712544 0.1139456 -0.720195 -1.476314 -0.3315916 0.6265372 0.2200916 -0.7999368 0.06674784 -0.03536464 1.34823 -0.1312231 1.070052 -0.2071509 -0.9333527 -0.3276424 -0.1041963 -0.150225 0.8027588 -0.8072365 -1.630757 -3.903743 -4.929256 -1.575303 -3.34583 -3.356671 -0.7223165 -0.9514475 -1.389981 -2.353107 -1.215019 -0.6844187 -0.1823697 -3.840905 -2.724914 -2.323889 -0.6877935 -0.489925 -0.1726689 -2.176117 -2.472625 -3.231085 -2.660186 -0.9631516 -0.9631516
-1.22207 -6.342281 1.228853 -0.1835506 1.264525 -11.13593 -1.479707 -2.625124 -0.101832 0.5341182 1.217135 2.006837 -0.4638204 -0.2477572 0.3653131 -0.08068351 0.07305125 -0.7427431 0.9403264 -1.043752 -2.678336 -8.806841 0.2414633 -1.868348 -6.306159 1.825083 1.588106 -1.212737 -2.058525 2.211081 -1.685267 1.315711 -0.04816263 -15.44653 2.580584 0.7676049 -1.883599 0.7082288 0.4622402 0.9336671 -0.281581 -0.8975499 0.02861792 1.655471 0.3112399 1.902755 -1.482477 2.090956 0.8100345 -5.065273 -5.063931 0.5438977 -0.1084314 -3.832567 0.07662005 -2.233447 -1.158208 1.239127 0.7173781 -5.363523 -5.194863 1.542245 -1.444474 -4.610567 -0.00775451 -3.944198 -4.741983 -1.326096 0.7153126 2.582775 1.625689 0.2827205 -1.533322 0.643874 0.1402198 -3.468691 -9.7729 0.7790063 0.7790063
0.1079951 0.7121531 0.8360121 0.4318671 0.7251068 0.1788466 0.4538569 0.1259207 -0.5894958 0.02822817 0.5246046 -2.791571 -1.041056 0.4788724 0.8095185 -0.9577397 -2.154747 0.6611335 -0.7692544 0.117743 -0.3571137 0.3877021 -1.775731 0.8437135 0.5408695 0.4821841 -3.657466 0.3524818 -0.825075 0.4499284 0.3919577 0.5075597 0.3027094 0.3328505 0.1240134 0.2393788 0.2274696 0.169138 0.3734574 1.011283 0.2989357 -0.2551484 0.9279806 0.2397022 0.9365888 0.4361897 0.1372704 0.3587339 0.4507282 0.1151413 0.3467251 0.443063 0.5566592 0.03771326 -0.2488737 -1.126675 -1.081843 0.3415312 -1.015435 -2.103873 0.4648864 0.8189597 0.798881 -0.06488727 -0.08944443 0.1972445 0.6263263 -1.116468 -0.6350474 -0.1553492 0.03591504 0.3605932 0.5058477 -0.6604776 -0.3765294 -1.180078 0.1336622 0.1164745 0.1164745
-3.21475 -2.563657 -3.353285 -0.5859401 -3.995531 -5.100345 -0.5815056 -2.793442 -2.563767 -2.918211 -3.469626 -4.292114 -5.789333 -5.02505 -4.767346 -4.163781 -0.5532525 -2.979094 -4.459427 -3.547339 -6.312618 -7.569994 -10.04913 -2.270952 -5.398337 -1.542573 -5.765646 -5.924594 -2.125264 -5.949469 -2.305667 -4.526709 -3.255442 -0.5158496 -0.3084858 -4.969509 -3.514681 -5.791519 -3.523262 -5.257156 -5.565635 -3.30237 -9.229877 -5.901816 -2.032589 -3.097046 -9.342388 -8.523651 -8.447992 -7.377 -7.420942 -9.274399 -4.718258 -7.983902 -13.00671 -6.243339 -8.450214 -5.786023 -9.454282 -6.962832 -7.295606 -4.815262 -7.802922 -4.79275 -5.852392 -10.4342 -5.651608 -6.865875 -8.413538 -6.598582 -9.002872 -7.927139 -5.238797 -3.270271 -3.946952 -7.501676 -7.968254 -12.80077 -12.80077
0.3999319 -0.3597927 -2.077928 -1.493856 -3.860682 -1.888193 -3.46863 -0.6081729 -1.597252 -0.6433613 -3.428442 -3.784828 -2.86518 -4.379621 -3.649693 -3.41797 -4.846557 -0.3696103 -2.697742 -3.026292 -0.3939739 -2.616689 -6.19227 -6.505813 -5.414678 -3.477067 -3.899402 -2.171345 -7.224645 -1.635779 -8.104427 -6.056425 -6.473718 -5.679646 -9.432475 -4.094728 -9.948433 -6.379586 -4.68885 -8.231604 -5.075118 -7.15054 -9.741556 -8.037813 -10.24575 -7.562981 -9.544133 -7.811685 -10.79221 -10.21338 -9.293765 -9.739214 -10.80793 -9.37195 -9.361699 -10.13304 -8.541034 -11.33052 -12.34255 -11.44051 -9.92621 -10.46842 -10.63086 -12.28321 -10.08128 -10.13801 -10.57978 -9.753219 -10.14933 -11.45242 -12.84626 -12.85895 -12.58247 -8.169642 -11.58126 -13.16584 -11.35033 -11.03821 -11.03821
0.09874796 0.9783286 -0.3130788 -1.368129 0.2114293 -4.24424 -1.941716 -0.9813998 -0.7345427 -1.676075 -0.906433 -1.311818 -2.813604 0.7736229 1.329268 -0.09528489 -1.45958 0.8885426 1.849367 -0.7319515 -2.741848 2.088659 -0.4836064 -1.040139 -4.167249 -2.004355 -3.029287 -3.315086 -1.12394 -3.888604 -0.6505325 1.160868 -0.06949145 -1.114232 -4.673299 -2.232908 -0.04774515 -0.7844959 -1.704537 -3.59596 -2.28394 -1.897332 0.545519 -0.5184819 -2.89548 0.006071766 0.5105219 -1.996976 -1.907832 -2.257584 -1.183756 -1.617117 -4.313174 -1.780322 -1.776529 -2.206724 -2.506817 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062 0.3729062
-1.066258 0.33646 -0.09933858 0.2681994 -0.1702431 -1.214451 -1.729622 -1.487551 0.05464334 0.871894 -0.6213576 -1.197571 1.394191 0.06417287 0.3655078 -1.116784 -1.046305 -0.3528877 -0.5494027 0.8337286 -0.7484158 -0.5887178 -1.662162 -1.369324 -1.578142 -1.048369 -1.973531 -1.607699 -1.712253 -2.142489 -1.755004 0.4349427 -1.658139 -1.891709 -1.75997 -1.963444 -1.40366 -2.768276 -2.376073 -2.498755 -0.2233486 -1.679802 -1.032686 -2.455361 -0.9520394 -1.848223 -1.584622 -1.431229 -0.293934 -1.867546 -1.500854 -1.997035 -1.878733 -2.068133 -1.526131 -0.5751861 -2.403042 -0.4205108 -3.048667 -2.450204 -3.317599 -2.736721 -3.218606 -1.973695 -2.350993 -2.733948 -1.879131 -3.122897 -2.110911 -2.263575 -1.134918 -1.641834 -2.843678 -1.271491 -2.541422 -1.883084 -4.074196 -3.362731 -3.362731
-0.01843023 0.003930997 0.1824552 -1.037621 0.789758 0.612758 -0.2837452 -0.6838193 -0.9668609 -0.1121121 -0.7533846 -0.6034514 1.382555 -2.085075 -1.857073 -1.065662 0.08092629 -0.9662579 0.8647419 2.467318 -0.8331008 -0.7820026 0.1758124 -2.111183 -0.8474432 -1.732175 -0.4248166 -2.821537 -0.4850774 -2.226726 1.89336 -1.166702 -1.57217 -1.752364 -0.8025526 0.2230305 -0.387475 -1.40453 -1.062934 0.8095027 -1.623766 0.3671551 0.3440299 -0.852674 -0.8977803 -0.5381397 -0.07502535 -0.4439716 -2.161564 -0.7748211 -0.09420824 -1.061884 -1.550515 -1.420441 0.3151823 0.7273751 -0.2603104 -0.9328962 -1.621677 -0.7961019 -1.678918 0.3352487 -0.3840614 0.4861114 -0.1698346 -0.2960038 -0.07347211 -2.074044 -1.868828 -0.5379622 -0.9418858 0.5716232 -0.7132577 -2.239691 -1.219434 -0.5734855 -0.7748801 0.3025892 0.3025892
-0.279784 -2.009186 -2.497495 -2.565336 -1.999248 -0.9726954 1.130006 -0.01313656 -2.010963 -1.614823 0.8724846 -0.2462156 1.81345 -1.333229 -0.07672213 0.9399584 -0.01712254 0.4683548 -1.259371 -0.3523525 0.3208336 0.5572514 -1.93293 -2.981736 -0.1541103 -0.3535117 -2.195561 -0.8031042 -3.822231 -2.027074 -1.702703 1.309596 0.258082 -1.919306 -1.519475 -1.682429 -1.99447 -0.7781008 -2.154975 -1.676994 1.091862 -0.4068467 -1.681679 -1.177142 -0.6866908 -0.6610634 -1.6596 1.335166 0.490965 1.100439 -0.5649006 -1.394328 0.002534406 -2.285682 -1.27063 -3.856612 -1.023776 0.1656268 -1.97325 -0.06108524 -0.6486827 -0.009382866 -1.847805 -0.5388304 0.3146272 -1.277415 -0.8407602 -3.015015 1.120346 -2.529194 -1.57891 -1.689169 -1.055352 0.9926719 -2.250906 0.7269413 -2.829817 0.05939582 0.05939582
-0.8731312 -0.3058602 -0.2746588 -2.034681 -2.595577 -1.497627 -1.431094 -0.9262193 -2.645648 -1.381108 0.2622019 -1.45652 -2.039515 -2.82191 -2.40735 -1.706873 -1.029298 -3.057503 -2.864313 -1.618688 -3.042087 -2.953022 -3.087671 -1.449835 -3.081773 -1.338547 -2.493502 -3.111418 -2.378068 -3.310553 -1.641454 -2.908787 -2.396687 -0.8484095 -2.381948 -2.548101 -1.496706 -3.178942 -3.457652 -2.891053 -2.987959 -2.438061 -3.946554 -3.548223 -1.300112 -2.435098 -4.084428 -2.811632 -3.024455 -2.954666 -2.79044 -3.446388 -2.02995 -3.698651 -3.575035 -4.005876 -2.950736 -3.296748 -4.140498 -2.994153 -3.519389 -2.644905 -3.677492 -3.715202 -3.347903 -3.119192 -3.162964 -2.657188 -2.961439 -3.502286 -3.772311 -3.650814 -3.337846 -2.891035 -2.311656 -3.305244 -3.220168 -4.338986 -4.338986
0.5344443 -0.2599624 -0.9210829 -0.5843321 -1.829965 -1.751153 -1.023508 -1.619199 -0.6131039 -1.419736 -1.537434 -1.506924 -1.716067 -1.813993 -1.727677 -1.529397 -1.40555 -1.302699 -1.261951 -1.975241 -1.228736 -1.303247 -2.216622 -2.27047 -2.10385 -2.044373 -2.325674 -2.157454 -2.350881 -1.068794 -2.53346 -2.234801 -2.501485 -2.423343 -2.973579 -1.852323 -2.811352 -2.284326 -2.096547 -2.321082 -2.239744 -2.300342 -2.640172 -2.491442 -2.877757 -2.639754 -2.633159 -2.748476 -2.995688 -2.919291 -3.104192 -2.905961 -2.836279 -2.792483 -2.975148 -2.788652 -2.667735 -3.069926 -3.551386 -3.022187 -3.268568 -3.696497 -3.407647 -3.723156 -2.896256 -2.518056 -2.715506 -2.971269 -2.989623 -3.317684 -3.575307 -3.624102 -3.383813 -2.487708 -3.487641 -3.773037 -3.487927 -3.252558 -3.252558
-2.495778 -2.500198 -0.9876545 -2.078619 -3.192913 0.7057721 -1.918621 -1.490405 0.3187244 -2.810072 -1.954925 -1.831637 0.09712466 0.5432446 -1.780948 -1.31285 -0.3530769 0.112459 -1.421336 -1.091899 -1.69331 -0.901217 -0.6819198 -2.273075 -3.852684 -2.204063 -2.231674 -0.9932554 -3.038999 -4.081861 -0.429818 -1.931643 -2.571484 -0.2221191 -0.2397288 -1.60256 -4.112225 -4.266636 -2.160317 -2.226967 -1.574173 -3.844748 -0.9296851 -2.388449 -3.236388 -2.849623 -2.466198 -3.064225 -2.838995 -3.285881 -2.261271 1.116459 -1.823582 -1.418613 -2.574327 -1.27998 -4.238577 -2.597306 -2.347375 -4.368506 -3.314766 -4.324034 -2.071183 -4.618717 -3.223618 -3.3698 -4.401637 -3.238199 -2.864606 -4.771664 -3.99056 -4.292887 -3.762383 -4.951455 -5.218184 -4.274673 -4.689873 -2.729357 -2.729357
0.3846204 -0.2635204 0.3668137 -0.3099419 -0.8914408 -0.2787568 -0.6199912 1.62893 0.8782497 -1.529949 0.7959486 2.435566 6.380378 2.974959 -1.111149 0.7818995 0.5305227 3.223309 -2.056731 -0.1744837 -1.151087 -2.340646 1.032567 1.644992 -2.003035 -0.4746498 2.071451 0.7720187 0.08630526 0.5842257 -0.807466 -0.9473289 -3.082657 -0.4162332 -2.557217 -1.267074 0.007786003 -0.1809837 -3.728903 -3.699638 -1.770585 -4.11591 -2.505166 -1.268082 -1.529111 -1.117674 -2.855755 -2.783925 -0.8358111 -3.102782 -2.911467 -0.3896222 -3.392395 -1.777906 -4.64046 -1.749596 -0.8219742 -2.990529 -4.390914 -3.115677 -3.739601 -2.245175 -3.767921 -3.085537 -5.034167 -4.714111 -3.348574 -3.786524 -2.236931 -5.728799 -4.877702 -5.159765 -3.715863 -4.792711 -5.048205 -2.737597 -4.526708 -4.028239 -4.028239
-1.945701 -1.301966 -1.094864 -0.3259026 -1.2593 -1.918578 -1.249358 -1.502987 -1.818941 -1.730048 -1.393455 -2.715592 -2.13103 -1.228654 -2.260606 -1.66316 -2.171934 -2.041792 -1.676036 -2.569065 -1.997645 -2.541602 -1.93504 -2.097351 -2.236966 -2.388609 -2.112735 -2.532213 -2.467893 -2.433074 -2.105339 -2.494507 -2.094575 -2.457133 -2.011003 -1.906342 -2.526071 -2.659148 -2.239813 -2.042012 -1.877808 -2.058486 -1.868387 -2.126994 -1.686357 -2.166949 -1.853433 -1.980038 -2.533012 -2.175826 -2.332307 -1.436402 -2.012218 -2.425974 -1.931554 -1.523116 -2.280902 -2.128436 -1.465084 -2.448293 -2.635042 -2.686413 -2.224983 -1.719748 -2.203541 -1.143778 -2.733023 -2.173053 -2.437788 -2.147253 -2.55023 -2.028727 -1.705116 -2.142536 -2.060755 -2.692069 -2.509545 -2.734482 -2.734482
-1.573602 -0.8785695 -1.092584 -0.760541 -1.417092 -0.3295518 -1.413278 -0.7174162 -1.616472 -1.930455 -1.817115 -2.062601 -1.964283 -2.139735 -1.376806 -1.754636 -1.537341 -1.745958 -1.62797 -1.731112 -1.506193 -1.82149 -1.752129 -2.119186 -2.006189 -1.88766 -0.6946594 -1.020869 -0.7696203 -0.5492816 -0.9194255 -1.339271 -1.287316 -1.594655 -1.598695 -1.551253 -1.956379 -1.924729 -1.82195 -2.095919 -1.356844 -1.33375 -1.611606 -1.854338 -2.000833 -2.201111 -1.982382 -2.303149 -2.856599 -1.599847 -2.01704 -2.354946 -2.09452 -2.288524 -2.034082 -2.770323 -2.391729 -2.166316 -2.313059 -2.765373 -2.908522 -1.983741 -2.691917 -2.721063 -2.929001 -2.738076 -2.696655 -2.160508 -2.165821 -2.41878 -2.32969 -2.335303 -2.300817 -2.603931 -2.260075 -1.410266 -2.374279 -2.54759 -2.54759
-0.0349336 0.1174448 -0.7323654 1.831568 0.5221333 -2.020422 -1.696444 -0.02918417 -1.141625 0.1471955 -0.0892414 -0.2428503 -0.1328196 -0.2265604 1.217793 0.1750006 -0.5802031 0.3688898 0.4216228 0.6591131 0.5743827 0.5474555 0.1767636 0.1472487 1.076317 -0.4990549 0.6570245 -0.4319946 0.4329381 0.3874946 0.7279914 0.5451116 0.4663697 -0.6061003 -1.471909 -1.102081 -1.76285 -2.555807 -2.71368 -0.8570663 -2.095941 -1.918766 -1.693745 -0.5850461 -1.502607 -1.362445 1.341733 -1.669619 -0.3223554 1.219564 1.340149 -0.6815228 -0.1044395 -0.7823143 -0.881109 -1.405176 -1.559836 -1.502848 -0.6767501 -1.333138 -1.16217 -1.23896 -1.144898 -0.4514657 -1.159895 -0.8380103 -0.6951969 -1.564939 -0.900942 -1.396953 -0.06695526 -0.3951147 -1.053325 -0.1078115 -2.00961 -1.61642 -0.252105 0.4154126 0.4154126
-1.228097 -2.557747 -1.761408 -1.515634 -0.5675231 -1.356616 -0.7903967 -1.031724 -1.374408 -0.4645296 -1.011609 1.188066 2.059974 -0.531281 -0.04967856 1.662986 1.610277 0.6669277 0.8078064 -0.196972 -0.5193233 0.8214316 -1.419106 -1.207689 0.7949527 0.9810226 -1.943941 -2.577228 -0.5681155 -1.374789 0.1063854 -1.43555 -0.9898437 -0.3519896 -0.8166877 -2.059289 -2.592112 -2.39645 -2.075162 -2.320893 -1.42368 -0.9786247 -1.492583 -2.894548 -2.721039 -0.4180956 -1.661522 -1.78738 -2.206586 -1.935311 -1.481174 -0.6158564 -3.089752 -2.37927 -1.344517 0.9956988 -4.228874 -3.981635 -2.911122 -2.515811 -2.345933 -5.342495 -3.343462 -1.665597 -3.582175 -1.628991 -2.21697 -1.826875 -1.537897 -5.329574 -3.546377 -3.474741 -3.772578 -5.465296 -5.33926 -5.705031 -5.30787 -6.931116 -6.931116
###########################################################
# summer_Eup_tot_integrated
-0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923 -0.0695923
0.2349708 3.311384 0.9088793 0.7137222 0.8591663 -0.8085693 -0.6857077 -1.914672 0.7384077 1.183769 -1.733392 -0.7551709 2.995951 1.651876 -0.1038566 -0.7963365 -0.4274055 0.4145422 0.9320274 1.736903 0.7915455 -0.3817141 -0.6337992 -0.8645788 0.1731355 1.334477 -1.523347 -0.3556335 -3.198125 -2.16544 -1.479217 1.865827 -2.44102 -3.171139 -3.602479 -3.112946 -2.158908 -5.853668 -3.80256 -3.395132 -2.002867 -2.585439 -2.581684 -4.13594 -3.707879 -3.320404 -3.975598 -3.856351 0.3112988 -2.481419 -3.101313 -3.760894 -2.658315 -4.79251 -4.405367 -3.425851 -3.324633 -3.157323 -5.582656 -6.538573 -6.387709 -5.239441 -6.058541 -4.468441 -5.49736 -5.59247 -5.507943 -5.388996 -4.704766 -4.743893 -3.799296 -5.795036 -4.715633 -4.366045 -5.200604 -4.425573 -6.97952 -6.714026 -6.714026
-0.9865423 0.757163 -0.1925472 -0.3536703 -0.2723286 -2.286474 -0.7834851 1.014371 -0.6131733 -2.294284 -0.03119002 1.694666 -1.333164 0.1351992 0.5190784 -0.1250924 -0.4878969 0.7430697 0.570349 -1.015314 -1.71967 2.275862 -0.3758848 -1.674198 -2.173662 -3.166922 -2.791138 0.5834117 -0.8256636 -1.383354 1.307885 2.180296 2.730824 -1.343655 -4.108281 -2.769233 -0.7219987 -0.7055283 1.169571 -2.952426 -3.376421 0.3033802 0.4480246 -1.106897 -1.828823 1.275854 -1.505023 -4.781194 -3.548252 -2.091988 0.3817748 -0.4310416 -4.04931 -5.442633 -4.474365 -0.6740503 -1.031258 2.065764 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733 -1.988733
0.2089771 2.996671 0.592479 0.4180857 0.7860162 -0.5606275 -1.016147 -2.291131 0.4309832 1.178715 -1.60064 -0.7250723 2.568919 1.806747 -0.1402356 -0.8135485 -1.046405 0.3243414 1.27067 1.670405 0.4606155 -0.6875837 -0.9546197 -0.5645436 0.3731312 1.22811 -1.501954 -0.5852755 -2.80046 -2.037005 -1.352094 1.822669 -2.576677 -3.094339 -3.589861 -2.500389 -1.81133 -5.492098 -3.739478 -3.053351 -1.725894 -2.232953 -2.246203 -4.14607 -3.583933 -3.070372 -3.288106 -3.360502 0.9513334 -2.44733 -2.935738 -3.436012 -2.463528 -4.511976 -4.242854 -2.406975 -3.129428 -2.793127 -5.356163 -6.315551 -5.507369 -4.671792 -5.523221 -4.036466 -5.091839 -4.831114 -5.016724 -5.201472 -3.989742 -3.93426 -3.405214 -5.742156 -4.357382 -3.900392 -4.801872 -4.086705 -6.658655 -6.219025 -6.219025
-1.410628 -0.08046947 -0.2010178 -0.8558679 -0.5224781 0.5322177 0.7215386 0.1789435 0.6680281 -0.8876594 0.8867603 2.741646 -0.2415005 -0.5118775 0.3638249 0.1161889 -0.8946281 0.03440464 1.116427 0.2989791 -0.9639839 -0.3372611 -3.149068 1.001057 -0.696323 0.746123 -2.441185 -1.419279 -1.549998 -2.158245 -0.7215111 1.776242 -0.2435715 -0.4099366 -0.03335246 -0.4821777 -2.402521 -2.388797 0.1974398 1.23706 -1.040471 -1.317179 -1.212024 2.589721 1.661474 -0.5626965 0.7678619 1.178234 -1.64159 0.9511332 0.250569 -0.7122419 0.4779378 -1.635498 -2.395861 -2.949896 -2.770206 -1.750907 -3.006634 -3.794337 -0.3673043 -0.6564087 -0.5932421 -1.46236 -2.112687 -2.295955 -0.3412258 -1.756883 -3.027778 -0.0951567 -0.02985468 -0.0103244 0.2024061 -2.139651 -2.714866 -4.340369 -4.075255 -3.399617 -3.399617
0.4533307 1.729686 0.9601648 -1.027026 0.4435233 1.918945 -1.546537 2.337447 1.160758 -2.664847 3.053683 2.685504 2.61748 -0.06926537 0.370833 -0.9679511 0.02421859 2.162565 2.386381 4.227597 -1.793214 2.494932 -0.4581364 -0.7780534 0.6454756 -0.2633463 3.397593 -0.9823252 3.754557 1.083671 1.272529 1.707097 3.443684 -1.827746 0.05734789 1.31176 1.752997 -0.7021749 -1.202231 0.5497116 0.3710446 4.648492 -1.492885 -0.1871235 0.8323373 2.57671 -0.2816549 1.794092 -0.02393738 1.130696 1.922 2.172137 -0.1844449 0.05832977 0.5005735 2.923435 0.7884371 0.1452973 0.5617718 0.0102526 1.375075 0.1426695 3.735627 0.3706973 2.480665 0.4644964 -1.134997 -0.7547425 2.969231 2.554179 0.8759716 3.564728 5.901059 -0.8419398 -0.2624209 0.5720762 2.762495 1.267762 1.267762
-0.5343443 -0.552495 0.7318282 -0.7058729 -1.389711 0.06982737 0.84134 1.92103 1.673422 -0.9024193 0.7692098 2.140994 0.6287492 -0.3255955 1.548021 0.6980454 -1.093615 -0.2072162 1.964441 -0.1795942 -0.658016 -0.458977 -1.469523 2.293334 1.001777 1.542745 -1.406899 -0.3660843 -0.5161316 -2.050633 -1.393403 1.611589 -0.4544441 -0.4709576 -0.03976431 -1.015369 -1.193457 -0.7787118 0.7729384 1.257899 -0.3748933 -1.000719 -1.10482 3.249836 2.444432 -0.1365606 0.3894517 3.082217 0.07317128 1.849534 1.8347 -0.652267 0.328706 -0.9772238 -0.8183203 -1.494814 -1.34064 -0.3306782 -0.8478311 -1.409213 0.6585482 0.2409697 -0.05402421 -0.2550829 -1.468004 -1.419172 -0.2335804 -0.538641 -1.224278 1.375658 1.729998 1.710235 0.8491682 -1.549918 -1.282034 -2.558603 -1.578002 -2.523885 -2.523885
-2.343453 -3.061452 -1.98387 -0.7576582 -1.904623 -5.540082 -0.8100729 -3.782296 0.1569563 -3.854464 -3.562964 -2.727232 -5.038227 -5.02295 -3.804861 -3.965251 -1.979533 -1.959327 -2.045227 -3.388899 -5.316802 -8.148946 -10.02532 -3.863958 -3.023781 -2.573964 -4.401423 -4.388201 -2.506043 -3.895937 -2.539886 -4.318607 -0.2706955 -0.3288933 2.09059 -4.113309 -4.116401 -4.727966 -3.837806 -1.827648 -3.23194 -0.1477013 -6.504589 -2.332066 -1.46839 -2.955577 -5.678381 -6.535016 -4.04872 -5.477059 -6.680587 -5.040653 -1.6616 -5.637153 -12.31068 -5.626759 -4.495291 -2.514064 -7.561545 -6.427551 -5.945778 -3.503423 -0.6490774 -1.928774 -3.302101 -7.354637 -3.742268 -4.750789 -6.503984 -3.231926 -8.355694 -6.640469 -5.325392 -4.658497 -4.469645 -5.495863 -5.576436 -7.340471 -7.340471
-0.7539974 -0.5911835 -1.420812 -1.803755 -1.601373 -1.025792 -3.069879 0.009488515 -1.872843 -0.7556196 0.1829185 -2.483334 -1.530724 -2.924603 -3.338431 -1.251091 -2.420531 -1.204707 -0.885424 -1.657782 -2.792294 -3.021794 -1.92151 -2.92761 -2.845064 -3.632896 -2.214964 -2.771556 -3.47856 -1.290422 -4.138628 -3.663565 -4.373074 -1.6223 -5.437657 -2.963313 -4.475366 -3.882162 -3.339759 -3.311546 -3.872534 -5.871226 -8.4468 -6.437309 -7.544808 -4.877513 -4.619345 -6.521335 -8.963055 -7.447269 -5.284535 -6.722114 -7.868281 -5.391187 -7.157556 -6.847782 -5.941206 -8.72361 -9.505103 -8.816898 -6.288247 -7.506393 -7.015895 -11.13137 -9.278262 -5.960702 -8.116632 -6.94659 -7.507849 -9.324594 -11.90501 -11.12107 -7.786875 -6.787687 -8.597047 -11.94609 -8.301146 -8.476064 -8.476064
