#Covars (covariate phase for each covs - do not alter this line)
# Winter_pH_depthavg # Summer_temp_surface5m # Winter_temp_bottom5m # Summer_temp_bottom5m # Summer_oxygen_bottom5m # Spring_Cop_integrated # Fall_largeZoop_integrated
#Models (do not alter this line) 
#  mnhind #  cesm_rcp45 #  gfdl_rcp45 #  miroc_rcp45 #  cesm_rcp85 #  gfdl_rcp85 #  miroc_rcp85 #  cesm_ssp126 #  gfdl_ssp126 #  miroc_ssp126 #  cesm_ssp585 #  gfdl_ssp585 #  miroc_ssp585
#nEatcovs_fut
1
#Eat_covs_fut (1, nEatcovs_fut)
3
#num_runs : number of future temperature simulations + mnhind 
13
#nyrs_fut : number years for the projection data
76
#fut_yrs : projection years for covariates vector(1,nyrs_fut)
2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
-1.154509 0.1085251 -0.04395435 0.376528 -0.1421139 0.3350798 0.9708532 -0.658188 -0.04675369 0.3539269 -7.033478e-05 1.485005 1.031688 0.3410617 -0.5491755 0.04679575 -0.2164248 -0.7778585 -0.6036751 0.6374055 -0.1737326 -0.8246223 -1.335735 -0.994628 -0.6022708 -0.8843148 -0.07852767 -0.4320662 1.079507 1.057863 0.4296094 -0.4379352 0.8807902 -2.108493 -0.6734434 -0.9497856 -0.3514533 0.7716112 0.02725831 -0.6749777 -0.5303015 -0.1888919 -1.542262 -0.3424994 -1.067002 -0.6209621 -0.09516422 -0.3317245 0.6904847 0.04132505 -0.7354616 0.5928609 0.1701052 -0.4399025 -0.2061793 0.247011 -1.055784 -0.7033631 -0.1629346 -0.3790616 -0.04459782 -0.4836095 -0.2019263 -1.001989 -0.4668698 0.1212163 0.3992185 -0.2233043 -0.6898986 -1.949412 -1.206616 -0.5168349 -0.2746154 -0.813009 -1.455219 -0.2727869
-0.9576927 -1.298472 -0.1400294 3.023745 0.7274088 1.840079 3.064025 2.933201 3.87712 2.989808 3.102396 3.791639 2.228996 1.399209 2.736957 3.691638 2.550854 -1.071607 2.930131 4.237566 1.791336 1.67734 2.989127 2.301768 2.775052 3.302577 4.30201 3.539965 2.187865 2.483659 2.324882 2.206701 3.219806 3.274984 0.4457254 3.209941 3.89584 0.02002411 2.496367 1.919056 1.09603 2.716783 0.2692522 3.680913 3.549883 2.459483 1.576153 3.828316 -0.2704527 2.514477 2.445517 2.40215 4.342381 1.767001 1.970379 2.243258 2.440828 3.465328 2.383675 3.100202 3.454953 2.706045 0.9421659 2.046609 2.372935 3.680484 2.96378 4.707315 2.002363 0.6919321 3.647667 2.498826 2.182071 2.530657 3.300848 3.140714
-3.062258 -0.2725307 1.743216 -0.01880663 -1.819176 -1.950894 0.3617909 1.364509 1.584068 -1.940726 -0.1038162 0.8021608 0.9591726 1.723188 -0.9220862 0.4305266 1.600323 2.326736 0.2880747 0.2650433 0.1429426 1.614383 -0.3309214 0.6189154 1.064912 1.35375 -1.368115 -0.4297554 -0.02314288 1.519247 0.3632274 0.5020116 0.4702862 0.5049454 -0.1857096 1.101712 1.9534 1.192079 0.967652 1.446089 1.66507 2.299148 1.141913 -0.385306 1.29687 -0.3047543 -0.2851734 -0.1070429 0.6594839 -0.1022411 1.233314 -0.02479823 0.8069453 1.927435 0.5138686 0.003135356 1.385719 1.304461 -0.8831194 1.625521 1.506647 0.9588636 0.9048329 1.333244 1.699912 1.810051 -1.017889 0.07326624 2.224034 2.100974 -0.03437868 0.653566 0.2191722 0.435653 1.039388 0.4210829
-0.3160445 -0.9597491 -1.550365 -0.7644834 0.0590732 0.5524916 0.8381123 0.07216716 -0.1941004 0.09888806 0.55245 -0.3995666 -1.487897 0.09770701 0.1305656 -1.337315 -0.6330442 0.1983603 0.6786138 -0.9739499 -0.4525069 -1.459246 -1.386026 0.9092824 0.2348636 -0.5176947 -0.227456 -0.7870775 -1.259052 -0.6716757 -1.152674 -0.6694065 -0.8592169 -1.029131 -1.112606 -0.06229821 -0.6952738 -0.6281475 0.146029 -0.02698167 -0.7328415 0.05175801 -0.8000562 -0.4361367 -0.3372277 -0.110264 -0.8935279 -1.082568 -0.6633442 -0.2946997 -1.340133 -0.6253944 -1.463521 -0.261012 0.4264861 -0.6482002 -0.8085732 -1.428265 -1.158123 -0.09013949 -1.369601 -1.193338 -0.8112896 -0.6937781 -1.263488 -0.6064008 -1.898643 -1.580899 -1.866095 -1.96343 -1.635149 -1.359791 -1.772406 -1.947322 -1.937585 -1.397878
1.490138 -2.486292 -2.451821 2.954036 -0.8285272 1.559929 2.594704 2.907808 3.682368 3.770072 3.362463 3.52829 -1.233116 -2.047232 1.547709 3.165367 2.683335 3.584036 2.951518 2.766034 2.026274 4.775532 3.044349 1.731495 -3.251004 -2.443688 0.9132553 0.7725458 2.695175 2.089505 1.443492 2.497349 3.700899 -0.4193681 2.018173 1.006325 3.058454 0.2761744 3.468507 1.918311 0.7967923 2.129499 2.119179 2.023098 3.259397 3.752758 -0.3868558 2.936988 3.442811 1.662395 2.69622 1.298082 2.455728 0.9214516 1.866078 1.209292 2.159034 3.629477 3.091832 2.051912 2.196443 3.171582 1.771284 2.461029 2.19607 1.874436 2.002082 2.104856 1.077428 1.290891 2.741919 1.706687 2.778371 2.942696 -0.08038509 -0.0239118
1.085829 0.3371868 2.323925 -0.06714509 0.9866216 1.654832 -0.6145594 1.06774 0.6870838 0.6674962 1.705538 0.2188801 1.271224 0.6803942 -3.507532 -0.2984732 0.3840131 1.330172 0.8074892 -0.2603098 1.134698 1.163914 2.152459 0.3405583 0.7346488 -0.793364 -1.429196 0.9492406 -0.3193359 -0.5188748 1.445194 2.183235 1.049825 -0.9004653 1.727352 1.100583 -0.3466526 0.40141 1.008004 0.8934102 0.4481763 -0.7733304 0.932076 1.696492 1.869541 -1.602343 1.240656 0.6576685 1.734191 0.5283422 0.6317535 0.4643293 0.2058819 -1.064505 -0.6350682 0.2610487 0.1280322 -1.074173 -0.2132524 -0.898216 1.060523 -0.5089463 -1.043501 0.3265897 -0.4465948 0.00759002 1.938209 0.8696582 0.3168023 0.1195059 0.4199492 0.5677068 0.7455168 0.5957123 -0.2250351 -0.2490045
#  Spring_Cop_integrated : Spring_Cop_integrated
0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683 0.03004683
3.215118 -1.883478 2.475128 1.968489 0.8518007 -2.62485 -0.3588077 0.003524495 0.6202804 0.4944009 1.829127 -0.05898551 -0.5326458 -0.2725783 2.248528 -0.7784995 1.2009 -0.1537273 -0.1896707 -2.536462 2.139717 0.7934418 2.836601 -0.9344114 1.306485 0.9284136 0.9575624 -0.5568645 -1.340965 -1.727976 -2.499914 0.3016703 1.755826 1.005068 1.428546 0.6346074 -0.7642066 2.017414 2.038785 0.9078646 -1.703972 2.119705 1.644036 1.465442 2.163463 1.782196 2.091196 1.360497 2.486736 1.317611 0.371812 3.343794 3.009522 2.100797 1.158857 -0.6766138 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606 0.4761606
-0.6639466 1.164931 0.8200197 -0.9356159 0.9513056 0.3016223 1.40924 1.19445 0.373615 2.155295 1.038923 0.9806858 1.423155 -0.09486846 0.7311243 -0.6937474 2.430906 0.3486526 1.589574 -0.7239605 4.471779 1.60043 0.462323 -0.2949691 0.5950052 0.3999565 -1.888023 0.7205953 1.878193 0.9249167 0.1642713 -0.222507 2.3213 -0.3269403 -1.421432 0.7918222 -0.781255 2.602382 2.112586 0.245622 1.234201 0.1708236 -0.0329759 2.166758 1.114155 -0.4929907 -0.9242529 -1.995814 0.7976116 0.5104787 2.221513 -2.167977 0.3548939 1.612484 2.935706 -0.1496292 0.32524 0.04987113 -0.004748288 3.493462 -0.6679851 -0.7179942 0.1812032 -0.552973 1.056054 1.142965 0.3208812 2.170039 0.7205458 0.7260601 1.107292 0.8169336 -0.5096544 -0.4247124 -0.4657661 3.692673
2.196098 -0.2729024 0.706963 -1.161148 0.07794196 -0.4090917 -0.4208298 -0.7591368 -0.4276718 0.764888 -0.897037 0.3842163 -1.186071 -1.24003 0.8688198 1.832022 0.6970162 -0.5599907 -1.509324 -1.869162 0.8837293 -0.523457 0.2359609 0.7339823 -0.4642772 -0.4190916 1.021051 0.178211 1.148848 -0.4648903 0.3964366 1.75418 2.017029 0.7732066 0.2399105 0.7969751 0.4992874 1.825143 0.2798989 0.3676976 0.4113602 0.1714261 -0.2484088 1.346366 0.9581866 -0.8843857 0.10824 -1.462856 -1.108157 0.7486667 -0.8164052 -0.1471942 -0.6345696 0.9345405 1.481346 0.4089422 1.856862 0.678957 0.3381168 1.579639 0.3807825 1.028635 -1.128885 -0.8290534 0.1878527 0.4974054 0.838715 -0.2467799 -1.784777 -0.3309182 0.358949 1.684189 0.8141087 -0.2331906 1.202276 -1.255614
0.01393265 -0.4634654 0.6534781 0.9538866 0.1130727 1.169878 -0.6013509 0.4599267 2.815493 1.951815 -1.313046 1.326256 2.331925 0.6346562 0.7039101 0.9945619 0.7793777 -1.549962 -0.8776961 0.3416446 1.061619 2.042176 -0.295112 -1.047594 -0.8648834 0.3187269 1.194508 0.6009982 -0.08059061 -2.997589 2.235709 1.962849 1.731676 1.147024 2.138095 0.4003752 1.326068 -0.3192562 2.245817 1.809872 0.07483415 1.400817 2.2208 2.86802 3.213001 2.491088 0.161981 -0.07303977 2.295558 2.160774 1.7598 2.633361 1.283598 4.337547 2.939843 1.908295 2.484461 3.644701 4.313783 2.933018 3.172823 3.453306 2.905714 3.668266 3.173617 3.036983 2.632208 3.493981 3.685865 3.44867 3.213158 4.390762 3.410602 2.779004 2.314828 4.552186
0.3908716 0.8085161 1.022043 0.07448111 1.373011 0.5187365 -0.8224516 1.346979 0.4508797 0.127533 1.888448 -0.3283162 1.652213 -1.464617 -0.7041894 1.0918 -1.039239 1.247498 2.867247 0.05394914 0.8979284 -0.00618159 1.667968 1.600987 2.968669 0.7522732 1.138791 0.9843821 0.852237 0.8377251 1.919235 1.466405 0.4390318 -0.4981007 0.2082589 1.685197 2.088024 0.513091 1.395935 0.7057775 0.596009 0.2288851 1.117627 1.518084 -0.0952741 0.04622289 2.378164 0.278814 0.7265794 3.198303 -0.4874216 0.4700002 2.719055 0.1208105 3.240048 0.692529 0.8553071 -0.2526749 0.9476057 1.075119 0.5940264 0.8528197 0.2413864 0.8020521 2.052076 0.4915299 4.472755 0.642826 0.4658636 1.164987 0.9747935 2.922302 0.1667604 1.21151 0.1699288 3.326275
-0.8244785 -0.333523 0.713698 2.400648 -0.2467127 0.3172122 1.556459 1.853322 0.7494761 0.2583163 -0.5046861 -0.3908632 0.738372 0.7569679 0.131105 1.727111 2.83718 0.1261591 0.5429438 -0.9066631 0.201999 0.9211899 0.5640592 0.8548691 0.08385435 -0.2531556 0.03611349 1.018165 0.1471267 -0.8396804 -0.3206863 1.208418 0.3913672 -0.8297711 1.34588 -0.2192864 0.6224275 0.01986249 -0.487724 -0.4940855 -1.806416 0.003220263 0.1732481 0.2613095 -0.8013377 -0.6173555 0.3330249 -0.5626578 -0.1521261 0.6889653 0.8018241 -0.7303814 -1.211861 -0.06697783 0.3882198 -0.1824903 -0.3729051 -0.6178253 0.5189625 0.09033121 0.1726381 -1.280534 -0.1189387 -0.02385755 -0.7799452 0.6145569 -0.4165285 0.5537425 -1.079866 -2.154953 -0.8770301 0.1579428 0.5312641 -1.483831 -0.6430253 -0.6465752
1.447083 1.550903 -0.8175001 0.1771439 0.6895977 -0.4673256 0.7902255 0.7338973 0.1729056 0.360289 0.5243197 0.1864757 0.02951286 -0.2525334 1.263894 1.587634 1.225562 0.2538014 0.3913789 0.469689 -0.5045636 0.5864451 1.077447 1.37119 2.007867 1.215766 -0.4794069 0.8133681 -0.06060985 -0.07969096 0.7726447 -0.05136819 0.2736824 0.9465589 1.238015 0.7804506 0.9338453 -0.09661222 -0.01245864 0.3976679 0.8114976 0.8579044 1.266834 -0.02602848 1.243828 1.020094 0.07404907 1.340819 0.7475826 0.2899184 1.458465 0.2475212 0.7696956 0.9795677 -0.3118302 0.4292767 2.05178 1.270016 0.6669554 0.1551937 0.7039478 0.1462763 1.123908 1.944808 1.922253 0.2236548 -0.05022848 -0.2690336 1.862777 1.230331 2.348472 1.072155 -0.2656427 0.2694519 1.082568 1.803821
-1.797016 -0.1718961 2.265893 0.3202789 1.11286 -0.8358193 0.8034339 1.350775 -0.2082806 0.2560506 -1.006901 0.09515676 -0.2471748 0.3795211 0.35246 -0.2314211 0.5428355 2.130274 0.6387055 0.3466289 0.5425734 0.88546 -0.05025728 0.03599859 0.4235673 0.1892616 -1.065423 -0.2146947 1.647839 0.3586126 0.9669678 0.5329837 1.064566 -0.48698 0.3890627 1.024209 -0.02533264 1.120839 -0.8701318 -0.3309841 0.1283196 1.095652 0.277512 0.2653028 -0.2167276 0.9713062 0.8833088 -0.1788542 1.290639 -0.149204 0.7940343 1.036274 0.3277463 -0.1360847 -1.267531 -0.3717411 1.179701 0.9183727 0.324313 -0.1736167 -0.2186524 -0.35252 0.5552495 0.7773669 0.7826878 -0.04948071 0.04561536 -0.5276457 1.684103 1.56717 -0.438252 1.065946 0.6085475 1.726131 0.8394106 1.22708
0.5084077 0.3566241 1.409137 2.239874 0.950273 1.180611 -0.4656082 0.7407263 -1.216909 0.4541034 -0.03792515 -0.09577874 1.011648 0.1215665 0.6896629 -0.1799865 -1.363106 -1.918386 0.05961517 0.4761618 0.5408383 -0.2100904 -0.4179633 1.116482 -0.6340426 0.8388722 1.374772 0.6497898 0.743836 -0.579928 -0.7029889 0.7442299 0.0759216 -0.2234457 -0.06749286 0.8870124 0.9900398 -0.03290225 0.4673536 0.1439268 -0.01266288 -1.787882 0.9187033 0.1437082 -0.1121262 1.535274 1.282217 0.4435574 -0.6245441 0.2396986 0.2769989 1.083005 0.5849127 -0.05340648 0.4367006 0.6850473 1.43795 1.037156 1.094935 -0.3451438 -0.2239634 0.02998974 1.596028 1.252384 0.2781536 0.2221801 0.5070981 1.354133 0.3428018 0.103641 0.5228775 -0.2917353 -0.9765042 0.1112877 0.5206275 -0.07719061
0.7774971 0.4097664 1.156436 1.275533 0.5195692 0.1258799 0.6726393 0.988678 -0.06033052 -0.3886468 0.1736555 1.054192 1.046208 0.4883042 -0.1628633 1.717281 0.1156457 1.079622 -0.2499767 1.094652 0.5649599 1.007869 -0.3143071 0.2775406 0.3105704 0.7535927 0.1067126 0.4447417 2.983863 0.2306543 -0.07011997 0.7604369 0.9535865 1.531162 1.466599 0.2076461 0.7902441 0.7222879 0.3827429 -0.02217081 0.01072108 0.8511086 0.6227968 0.8290234 0.6316542 0.4679577 1.324972 0.01344648 1.076239 0.1443581 1.7016 0.8620212 0.8141922 -0.2963808 0.8970552 0.5204046 0.8649326 1.190653 0.5249098 0.05501967 1.792333 1.6751 -0.2101354 0.3311424 1.041056 1.015413 1.39652 0.3722592 1.575075 2.172898 1.601217 0.5907399 0.7976216 1.46421 2.092049 1.720722
-0.4844493 0.0601711 1.770822 -1.460754 1.80355 0.09896751 -0.2046443 0.4293547 -0.5544932 -0.1600538 -1.50662 -0.5139903 1.823097 2.118049 1.558054 0.01780015 0.299584 -0.6087763 -0.2544876 1.562328 1.007276 0.1969363 0.3752226 -0.6742486 0.7929831 1.14308 -0.2345945 -0.6763354 0.5683143 1.189468 1.014929 0.04566097 -0.3708019 0.3449178 1.208654 0.5165839 0.07943753 1.222701 -0.4241168 1.045379 0.5245621 0.8137273 0.6027415 0.4987707 0.02602327 0.422306 1.436449 0.2798974 -0.1561317 1.448312 0.5680831 1.578478 1.514299 1.287414 0.5897691 1.145515 1.001281 0.9531423 0.1078707 2.262589 0.6361784 0.3852472 0.9278002 1.560386 0.9505898 1.533158 1.663179 1.630637 2.353854 1.215064 0.2147199 0.7031074 0.5072556 0.8862062 1.480721 1.464219
0.7328717 0.5987229 -0.3620657 1.185926 1.721693 0.3005751 1.03236 0.5984663 1.336673 0.09182804 -0.9817147 0.757951 -0.4389695 0.04660985 2.132432 0.6801004 0.1933257 1.440257 1.23386 1.596073 0.07651556 0.1092017 -1.497007 0.5974693 0.3304521 0.2357397 1.596302 0.5690002 1.150337 2.720471 0.2341334 -0.1317774 -0.3259343 0.4426247 0.2708108 0.8586082 0.8419186 0.4694639 0.6971256 -0.08723012 1.063114 0.9140067 1.233708 1.121013 -0.328936 0.3228897 1.146617 1.138599 1.11716 0.8962038 1.204457 1.159303 1.333606 1.733251 0.3828067 0.4526574 1.554622 1.523223 0.2131039 -0.02910258 0.7812689 0.9557709 1.599169 0.3440554 1.395113 1.436323 0.5594452 0.7319178 1.441107 1.454804 1.458954 0.2182115 0.4102079 0.7038935 0.6164341 0.01123122
#  Fall_largeZoop_integrated : Fall_largeZoop_integrated
-0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694 -0.1508694
-0.4015639 1.469068 0.6478328 -0.9453444 2.870733 0.3211325 0.9702996 -0.9421763 0.1444722 -0.7309728 1.855144 0.07801783 2.833932 1.887211 1.917756 -1.749244 0.4586271 1.222803 -0.2630183 0.6243315 0.2499817 0.2643547 0.2778378 -1.523765 -1.737722 -0.5694781 0.3868409 -1.41165 -0.1585006 0.3906157 0.8763731 1.572088 -1.641861 0.6793522 -0.8187389 0.4542188 -1.640028 -1.946625 0.2430715 1.516163 1.286745 1.199329 -1.228578 0.08703601 0.6039057 2.477996 0.6991578 0.7159187 1.177052 0.2450167 -0.6738029 1.942789 1.143505 -1.707241 -0.8794019 0.2184301 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481 0.3403481
-0.5556013 -0.7682485 1.124837 0.5362712 0.3592755 -1.659136 0.0285958 1.767139 -0.5159619 1.021179 1.685105 1.227087 0.7717403 1.074543 0.4137216 -0.7998473 1.798366 1.077543 0.0313445 0.8740379 0.01168293 0.4684639 -0.4540872 -0.8395641 -0.3167272 -0.7824092 -0.243227 -0.4260509 1.545152 -0.4683366 -1.442022 -0.8942755 -0.9188946 -0.7711801 -0.9465669 -1.059537 -0.2595052 -0.1161133 0.9085024 -0.04197037 0.3731805 0.3005404 -0.06566544 -0.5680238 1.086763 -0.9664736 -0.2136301 1.160432 0.4454319 -1.507579 -1.391514 -0.8708518 0.9994202 -1.027336 -0.3781679 -0.8644939 -1.751373 -0.9848198 -1.010051 1.723752 0.01405827 -0.07637364 0.6260753 -0.4566543 0.6305741 -0.7305265 -0.3270475 1.268386 -1.264732 -0.06610785 -1.805045 -0.4650359 -0.1271565 0.05834106 0.6488662 2.226169
0.1846016 -0.8825741 -0.594352 -1.518338 -0.5117626 -0.7655222 0.0994543 -0.6582527 -1.530293 -1.370229 -1.073144 -1.447913 -0.3621565 -1.004025 -1.165877 -1.361061 -0.6564287 -1.563915 -1.804074 -1.821033 -1.853788 -0.9280336 -1.262288 -1.286657 -1.610534 -1.405114 -0.9917839 -1.095811 -0.4952996 -1.287719 -0.8950298 -1.49366 -1.372343 -0.9522551 -1.173526 -0.6595791 -1.249885 -1.979098 -1.674286 -1.391983 -1.554161 -1.816364 -1.689224 -0.8350533 -1.89269 -0.4400938 -1.952788 -2.250264 -2.357624 -1.189456 -1.682137 -1.245916 -2.005732 -2.309771 -1.207481 -1.661958 -1.880377 -2.141516 -2.280884 -1.629264 -0.997022 -1.605486 -1.222585 -1.871331 -1.622742 -1.976287 -1.33243 -1.564631 -2.057516 -2.058263 -2.002556 -1.018593 -1.358692 -1.602618 -2.50245 -2.234694
-0.6093943 0.1518092 0.3482421 -0.8098989 -1.328732 -1.131947 1.453391 2.343638 -0.4404899 2.273648 1.680557 2.010932 0.4058387 1.31167 -0.5705593 0.07940963 -0.1943736 1.536388 -1.221099 -0.3480563 -0.256539 0.2376283 -0.9029719 -0.2726781 0.02816155 -0.3404941 -1.075304 -0.09787608 1.135609 0.834267 -0.1818997 1.505873 0.09404439 0.4894309 2.374409 -2.048115 -0.2773306 -0.7461358 -1.651874 0.3228373 -0.8655934 -0.3099667 -0.8370844 0.6289384 0.210784 -1.019327 -0.9952106 -0.6277973 -0.3984886 0.4331563 -1.077706 0.8896009 -1.810618 0.3854357 -1.204264 -0.3855535 -2.963295 -1.815904 -1.857168 0.9726162 -0.4654711 -2.537002 -1.172532 -0.4918399 2.553047 -1.564663 -0.4641969 -2.033954 -1.679802 -0.3563834 -1.396242 -0.1365356 -2.053504 -1.649947 -1.529466 -1.75751
-0.3817208 -0.3363085 1.165634 -0.8156619 0.5929244 0.2015517 -0.3965007 -0.01077738 2.135728 -0.6895842 -0.4601612 0.1136654 0.6264545 0.7823344 -0.2891346 -0.1496204 -1.35294 0.4762763 0.6976807 0.1494405 -2.591726 -1.048003 -0.3985372 -0.8720007 -2.269782 -0.8122111 -0.5036001 -1.033274 0.247805 1.240923 -0.3397383 1.084862 0.1184339 -0.4789443 -0.9347294 -1.041456 -0.3974975 -0.06357448 -1.093128 1.143419 -0.110324 -0.8941696 -0.08555119 -1.295019 -0.6027966 -1.607758 0.1641489 -0.06652426 -0.6410913 -0.9265207 -0.4681868 -0.9590941 -0.4874618 -2.002869 -0.6134537 0.6551908 -1.62094 -1.611224 -0.4216119 -0.602175 -1.896402 -0.2156058 -0.6779173 -0.5084755 -1.232699 -1.721303 0.5239203 0.2952783 -1.128282 -0.8678824 -1.390111 -1.027784 -0.7684601 0.5822902 -2.559829 2.53371
-0.3315411 -0.5076742 -0.923988 -1.149193 -0.5405511 -0.7955968 0.377133 -0.1000082 -0.9106543 -0.004124305 -0.3949805 -1.479466 -1.176884 -0.5554543 -0.7401754 -0.2929672 0.1479118 -1.023533 0.1947857 -0.6751176 -0.2964805 -1.687663 -1.589515 -1.674112 -1.757397 -0.5500638 -2.157747 -1.748831 -2.04967 -2.041203 -1.50986 -2.364876 -2.281063 -2.065037 -1.683766 -2.339988 -1.998778 -1.998636 -1.981102 -1.523874 -2.152261 -2.350013 -2.478356 -2.022827 -1.807488 -2.399942 -3.008101 -2.135418 -2.094028 -2.805238 -2.535722 -2.623243 -3.083686 -2.988725 -2.25822 -2.819023 -3.085246 -2.888295 -3.115676 -2.9721 -2.379822 -3.02367 -2.898626 -2.491294 -2.15457 -2.470098 -2.659637 -2.957797 -2.962843 -2.928342 -2.189474 -2.631954 -3.040456 -3.103865 -2.915392 -2.861581
-0.07287147 -0.356147 -0.8219668 0.06162315 -0.4879528 -0.1742137 -0.1230296 -0.6060869 -0.06791887 -0.4438816 0.3278231 0.3564622 -0.1114979 -0.07087306 -0.07710305 -0.2439719 -0.7322842 0.2304163 -0.2740022 0.6749755 -0.8066618 -0.1420432 -0.7922531 -0.0003781807 0.2495586 -0.7053284 -0.7499401 -0.5000798 -0.3341458 0.178964 -0.5065681 0.2798837 0.1505519 -1.123798 -0.6529645 -0.7779108 -0.9105553 -1.069537 -0.8362515 -0.9486597 -0.5268553 -0.168012 -0.8256353 -0.3293085 -1.114314 0.09152566 -0.667047 -0.5046596 -0.4075267 0.1346348 -1.074821 -0.7674531 -0.5489742 0.3188938 -0.5928725 -1.007106 -1.167104 -0.9181064 -0.8858398 -0.8100121 -1.146121 -0.8944366 -0.4143213 -0.8921868 -0.7374074 -0.9942218 -0.9395266 -0.9160047 -0.8707754 -0.8274914 -0.6814316 -0.9178662 -1.254038 -1.215253 -1.048895 -0.9328265
0.3834033 0.2032189 -0.268865 -0.328066 0.1891096 -1.152806 -1.249989 -1.713502 0.2774407 -1.049812 -1.213701 -0.5629193 -1.390175 -1.011382 -0.8042109 -0.8437021 -1.341887 -1.582198 -1.56359 -1.33003 -1.027781 -1.923722 -1.799568 -2.652754 -1.576832 -1.390354 -1.412935 -1.396145 -1.667537 -1.878284 -2.212055 -2.112409 -1.957382 -1.347634 -2.014418 -1.411439 -1.354085 -0.9749077 -0.04703052 -0.7464355 -1.225399 -2.293742 -0.4153181 -0.4013534 -1.018297 -1.531271 -1.635292 -1.134744 -0.7166968 -0.7101207 -1.563205 -2.16516 -0.1013367 0.008049719 0.3205331 -0.01847908 -1.428702 -1.487764 -1.158862 -2.757184 -1.814609 -0.7805774 -1.372719 -0.9434661 -1.923596 -0.7261797 -2.452877 -1.506496 -1.440515 -1.712857 -0.8271107 -2.123015 -2.470684 -1.96793 -2.564378 -2.903895
0.4462862 -0.8640594 -0.1250786 -0.6891992 -1.012234 0.3172299 0.08326732 -0.8665838 1.405187 1.317878 0.9153464 -0.8003445 0.05010641 1.585334 -0.3756257 -0.5580102 -0.8875286 1.378059 0.9152766 1.72417 1.395369 -0.4110389 0.3180974 1.018806 1.39645 2.374375 0.5262979 2.9147 0.2240291 1.033968 0.1017814 0.7783975 0.3016623 0.006159485 -1.639931 -2.126168 -2.23462 -1.571439 -2.543158 -1.616529 -0.6408964 0.002876533 -1.49967 -1.480463 -1.107741 -1.405384 -0.5393397 -0.8593895 -0.9013492 0.3629916 -1.062564 -1.203369 -0.6884657 -0.8000794 -0.625295 -1.366807 -1.015123 -0.915909 -0.9166206 -0.9004544 -0.938735 0.09745559 -0.3645431 -0.2801928 -0.9994466 -0.1576892 -0.7369646 -0.8059007 -0.4847364 -0.03347349 0.09626123 0.968609 -0.5836406 -1.297506 -0.2504657 0.70534
